oid,classALeRCE,period,source,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time,MHAOV_T
ZTF18aajuwpp,RRL,0.5579168,ASASSN,50,50,0.7740442752838135,0.557900320653752
ZTF18aajsrxq,RRL,0.3797072,CRTSnorth,50,50,0.7700440883636475,0.3796839575046329
ZTF17aaaorpp,RRL,0.4799016,ASASSN,50,50,0.7740440368652344,0.47990113819949226
ZTF18acwzawp,RRL,0.560657,LINEAR,50,50,0.6960399150848389,0.5606700288478559
ZTF18abjkrmu,RRL,0.65868,GAIADR2VS,50,50,0.7010400295257568,0.6587135965031159
ZTF18aagrjqm,RRL,0.324005,CRTSnorth,50,50,0.8260471820831299,0.48000121275890045
ZTF18aaiyogl,RRL,0.527439,LINEAR,50,50,0.713040828704834,9.366281080551083
ZTF18aakynps,RRL,0.4881443,GAIADR2VS,50,50,0.6250357627868652,0.48815171214454894
ZTF18aaauysz,RRL,0.589796,LINEAR,50,50,0.5800333023071289,0.5898107795815112
ZTF18abtznig,RRL,0.52525,GAIADR2VS,50,50,0.5510315895080566,0.525273658085734
ZTF18abuiylf,RRL,0.356022,CRTSnorth,50,50,0.5270302295684814,0.35601045873667847
ZTF17aaaopmb,RRL,0.6222,ASASSN,50,50,0.6510372161865234,0.6221827267732523
ZTF18acusnge,RRL,0.348041,CRTSnorth,50,50,0.7380421161651611,0.3480646781885509
ZTF18aabeygz,RRL,0.323198,CRTSnorth,50,50,0.7040400505065918,0.47817809664545224
ZTF17aaclcto,RRL,0.49917,LINEAR,50,50,0.7760443687438965,0.49917835305503605
ZTF18adbinxt,RRL,0.6556336,GAIADR2VS,50,50,0.8180468082427979,0.6556475026540127
ZTF18aaxmiws,RRL,0.5817934,GAIADR2VS,50,50,0.7790446281433105,0.5818252221430911
ZTF18aabpwsv,RRL,0.36431,LINEAR,50,50,0.7680437564849854,0.364308505928208
ZTF18acrygyi,RRL,0.357881,CRTSnorth,50,50,0.9670553207397461,0.35790846477176663
ZTF17aabwwih,RRL,0.5259159,GAIADR2VS,50,50,1.07906174659729,0.5259449461298489
ZTF18abadjkk,RRL,0.3778755,CRTSnorth,50,50,0.6670379638671875,0.3779068062968691
ZTF18aagtegz,RRL,0.543355,LINEAR,50,50,0.723041296005249,6.163865187095938
ZTF17aabrxgf,RRL,0.5208027,GAIADR2VS,50,50,0.5460312366485596,0.5206121600680084
ZTF18aaptdbi,RRL,0.55194,GAIADR2VS,50,50,0.5600318908691406,0.5519413387692979
ZTF17aabxihf,RRL,0.550137,CRTSnorth,50,50,0.5210299491882324,0.5501173471521233
ZTF18aabvkjy,RRL,0.394852,CRTSnorth,50,50,0.6040346622467041,0.39485319097235977
ZTF18abajxjv,RRL,0.5871654,GAIADR2VS,50,50,0.7870452404022217,0.5871419915051488
ZTF17aabwlxc,RRL,0.458464,LINEAR,50,50,0.6790385246276855,0.45847936405343037
ZTF18aagrilj,RRL,0.2691344,CRTSnorth,50,50,0.6170351505279541,0.269134358471459
ZTF19aahsacu,RRL,0.5315512,ASASSN,50,50,0.5990340709686279,0.5315539798087558
ZTF18aanwicl,RRL,0.36206,ASASSN,50,50,0.6070349216461182,0.36205557476573985
ZTF18aajlfea,RRL,0.372284,LINEAR,50,50,0.6590378284454346,0.3722756257660158
ZTF18abmotmu,RRL,0.282596,CRTSnorth,50,50,0.8090460300445557,0.39434922573075293
ZTF18acqktlo,RRL,0.2866517,CRTSnorth,50,50,0.8540487289428711,0.28664959617002855
ZTF18abdjpfg,RRL,0.59664,GAIADR2VS,50,50,0.5590322017669678,0.5965983204356958
ZTF18abmrdxk,RRL,0.55986,ASASSN,50,50,0.5390307903289795,0.5598376757077814
ZTF17aacicys,RRL,0.5908443,GAIADR2VS,50,50,0.5250301361083984,0.5908570787364725
ZTF18aacdbbt,RRL,0.772251,LINEAR,50,50,0.3930227756500244,0.7722496246408812
