oid,classALeRCE,period,source,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time,MHAOV_T
ZTF18abjrfio,RRL,0.2482016,ASASSN,10,10,0.12300705909729004,35.52393667979974
ZTF17aacnrpn,RRL,0.3595219,CRTSnorth,10,10,0.11700677871704102,4.235191643995224
ZTF18aajpijx,RRL,0.55812,LINEAR,10,10,0.11600661277770996,4.6794337780719895
ZTF18abfnnjp,RRL,0.6455122,GAIADR2VS,10,10,0.11800694465637207,0.4866780266217833
ZTF18aaxmnik,RRL,0.2988912,CRTSnorth,10,10,0.12200689315795898,5.9482677861947035
ZTF18aaarlhj,RRL,0.595732,CRTSnorth,10,10,0.14400839805603027,0.28991812882269014
ZTF18aaandqb,RRL,0.664704,LINEAR,10,10,0.11200666427612305,0.6645423453442352
ZTF18abpbnxu,RRL,0.57586,GAIADR2VS,10,10,0.13000750541687012,0.07331982822387882
ZTF18abcryqo,RRL,0.268618,CRTSnorth,10,10,0.23401331901550293,0.2686157606207539
ZTF18aaswimr,RRL,0.573562,LINEAR,10,10,0.2610146999359131,0.12150864351461749
ZTF18acuepty,RRL,0.4480905,CRTSnorth,10,10,0.19501090049743652,0.44802464766242756
ZTF18abeairt,RRL,0.3234308,CRTSnorth,10,10,0.19601130485534668,0.3234326568509166
ZTF17aabxpgx,RRL,0.3074816,CRTSnorth,10,10,0.19501113891601562,0.3074848930916166
ZTF18abtlrbk,RRL,0.362242,CRTSnorth,10,10,0.20101141929626465,0.36223491774329736
ZTF18aczeawm,RRL,0.5233353,GAIADR2VS,10,10,0.18601059913635254,0.07216707488334617
ZTF18abjtjsp,RRL,0.65168,GAIADR2VS,10,10,0.17901039123535156,1.8808136603338763
ZTF18abtwmdy,RRL,0.3609489,CRTSnorth,10,10,0.17901015281677246,0.5657491792256764
ZTF18abespeg,RRL,0.270907,CRTSnorth,10,10,0.16900968551635742,0.2709008520697301
ZTF18abcedau,RRL,0.554372,LINEAR,10,10,0.18201041221618652,0.5543779386254543
ZTF18aakzpgv,RRL,0.592055,CRTSnorth,10,10,0.22001242637634277,1.7113338622380232
ZTF17aacnjwf,RRL,0.490411,LINEAR,10,10,0.22501301765441895,0.681202620893602
ZTF18ablhpir,RRL,0.7068877,GAIADR2VS,10,10,0.2170121669769287,0.7067952159242955
ZTF17aadcvhp,RRL,0.5739,ASASSN,10,10,0.22301292419433594,0.4622229515111044
ZTF18abmefto,RRL,0.599825,GAIADR2VS,10,10,0.20901155471801758,0.5091651424616647
ZTF18aayhuka,RRL,0.5213,GAIADR2VS,10,10,0.19901132583618164,0.27116929814165536
ZTF18abobphl,RRL,0.49038,GAIADR2VS,10,10,0.19601106643676758,0.10086220432981513
ZTF18aainbvb,RRL,0.5923015,CRTSnorth,10,10,0.19501113891601562,2.3658787879459764
ZTF19aahjdtk,RRL,0.3906462,ASASSN,10,10,0.19701147079467773,0.2807271140435342
ZTF18aaaopdk,RRL,0.480425,LINEAR,10,10,0.22201275825500488,0.3127305268970453
ZTF18aagrpik,RRL,0.5252593,CRTSnorth,10,10,0.22701311111450195,0.525273658085734
ZTF18aaabpbc,RRL,0.523809,LINEAR,10,10,0.22301244735717773,0.1647653197085964
ZTF18aaxnnwz,RRL,0.596074,LINEAR,10,10,0.21801257133483887,0.12782071490301367
ZTF18acxattz,RRL,0.577747,LINEAR,10,10,0.19701147079467773,0.5468436207845343
ZTF18aavjmxq,RRL,0.279027,LINEAR,10,10,0.19601082801818848,1.7292240895316218
ZTF18adbioot,RRL,0.5906316,GAIADR2VS,10,10,0.19301104545593262,0.37109373209706614
ZTF18aajuwpp,RRL,0.5579168,ASASSN,10,10,0.18101024627685547,0.557900320653752
ZTF18aajsrxq,RRL,0.3797072,CRTSnorth,10,10,0.17500996589660645,0.6246525741042531
ZTF17aaaorpp,RRL,0.4799016,ASASSN,10,10,0.1780104637145996,0.14089732086250867
ZTF18acwzawp,RRL,0.560657,LINEAR,10,10,0.17901039123535156,5.392978570161336
ZTF18abjkrmu,RRL,0.65868,GAIADR2VS,10,10,0.1760103702545166,0.15704170083544935
ZTF18aagrjqm,RRL,0.324005,CRTSnorth,10,10,0.17501020431518555,0.0826959383566912
ZTF18aaiyogl,RRL,0.527439,LINEAR,10,10,0.1760103702545166,0.7529896079478885
ZTF18aakynps,RRL,0.4881443,GAIADR2VS,10,10,0.1760098934173584,0.48815171214454894
ZTF18aaauysz,RRL,0.589796,LINEAR,10,10,0.17701005935668945,2.3708171868542003
ZTF18abtznig,RRL,0.52525,GAIADR2VS,10,10,0.1740097999572754,0.25600401165296655
ZTF18abuiylf,RRL,0.356022,CRTSnorth,10,10,0.1760098934173584,0.5536703782845279
ZTF17aaaopmb,RRL,0.6222,ASASSN,10,10,0.16200947761535645,0.35167587706116854
ZTF18acusnge,RRL,0.348041,CRTSnorth,10,10,0.15900897979736328,0.3480465335121153
ZTF18aabeygz,RRL,0.323198,CRTSnorth,10,10,0.16400933265686035,0.8637475916616411
ZTF17aaclcto,RRL,0.49917,LINEAR,10,10,0.15900897979736328,0.4991523294379971
ZTF18adbinxt,RRL,0.6556336,GAIADR2VS,10,10,0.16000914573669434,0.6556133289721495
ZTF18aaxmiws,RRL,0.5817934,GAIADR2VS,10,10,0.15900897979736328,2.6097540936872647
ZTF18aabpwsv,RRL,0.36431,LINEAR,10,10,0.1540086269378662,1.3476558465192632
ZTF18acrygyi,RRL,0.357881,CRTSnorth,10,10,0.1480083465576172,0.7648180282127902
ZTF17aabwwih,RRL,0.5259159,GAIADR2VS,10,10,0.1480085849761963,0.9605876022187972
ZTF18abadjkk,RRL,0.3778755,CRTSnorth,10,10,0.14600825309753418,0.6084706920692717
ZTF18aagtegz,RRL,0.543355,LINEAR,10,10,0.14600825309753418,1.588195657395223
ZTF17aabrxgf,RRL,0.5208027,GAIADR2VS,10,10,0.19201087951660156,0.21786037553732474
ZTF18aaptdbi,RRL,0.55194,GAIADR2VS,10,10,0.21801257133483887,1.2361667633929605
ZTF17aabxihf,RRL,0.550137,CRTSnorth,10,10,0.22101259231567383,0.5307371825714337
ZTF18aabvkjy,RRL,0.394852,CRTSnorth,10,10,0.22201275825500488,0.39485319097235977
ZTF18abajxjv,RRL,0.5871654,GAIADR2VS,10,10,0.22501277923583984,1.0653930909289184
ZTF17aabwlxc,RRL,0.458464,LINEAR,10,10,0.22201275825500488,4.533211589412283
ZTF18aagrilj,RRL,0.2691344,CRTSnorth,10,10,0.22201275825500488,0.3686258452914551
ZTF19aahsacu,RRL,0.5315512,ASASSN,10,10,0.22101283073425293,1.1384022673063843
ZTF18aanwicl,RRL,0.36206,ASASSN,10,10,0.22001242637634277,0.30490710351729955
ZTF18aajlfea,RRL,0.372284,LINEAR,10,10,0.20601177215576172,0.3722756257660158
ZTF18abmotmu,RRL,0.282596,CRTSnorth,10,10,0.2000114917755127,2.135588937082468
ZTF18acqktlo,RRL,0.2866517,CRTSnorth,10,10,0.19801115989685059,0.28664959617002855
ZTF18abdjpfg,RRL,0.59664,GAIADR2VS,10,10,0.19601130485534668,0.149372268715371
ZTF18abmrdxk,RRL,0.55986,ASASSN,10,10,0.2020115852355957,2.0190472745719457
ZTF17aacicys,RRL,0.5908443,GAIADR2VS,10,10,0.19601130485534668,0.590795491810261
ZTF18aacdbbt,RRL,0.772251,LINEAR,10,10,0.1980113983154297,1.3188144642446644
