oid,classALeRCE,period,source,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time,MHAOV_T
ZTF18aaadiae,DSCT,0.0539641,ASASSN,20,20,0.1890110969543457,0.7383551291132304
ZTF17aabwtib,DSCT,0.056895,LINEAR,20,20,0.21801209449768066,0.15258720451043548
ZTF18aboquby,DSCT,0.099396,ASASSN,20,20,0.18101048469543457,0.11097526046282204
ZTF18abcwaqs,DSCT,0.0737739,ASASSN,20,20,0.18201041221618652,1.0471951092252434
ZTF18aauymvh,DSCT,0.122341,CRTSnorth,20,20,0.24701404571533203,2.695759905284254
ZTF17aaarvro,DSCT,0.088579,ASASSN,20,20,0.18201065063476562,0.08137455107437638
ZTF17aaajoeu,DSCT,0.064604,LINEAR,20,20,0.19401121139526367,0.46770066089411416
ZTF17aaajsrm,DSCT,0.087473,ASASSN,20,20,0.18501043319702148,0.08747379146361771
ZTF18abjqnkm,DSCT,0.0920612,ASASSN,20,20,0.1890106201171875,0.07773203788197379
ZTF17aaarvdi,DSCT,0.1114116,ASASSN,20,20,0.18101048469543457,0.1002175480124145
ZTF18abajthu,DSCT,0.111017,ASASSN,20,20,0.19001054763793945,0.12492230656220601
ZTF17aabwnck,DSCT,0.072405,LINEAR,20,20,0.18301033973693848,0.6039518320014082
ZTF18abcqaqn,DSCT,0.0737739,ASASSN,20,20,0.18101048469543457,0.7623302702868537
ZTF18aaxczoj,DSCT,0.168177,ASASSN,20,20,0.18601059913635254,0.3408999101470611
ZTF18aarmvoq,DSCT,0.052961,LINEAR,20,20,0.18201041221618652,0.20549423051843935
ZTF18aaodwxv,DSCT,0.072691,ASASSN,20,20,0.18401050567626953,1.4485152401118089
ZTF18aaadwtm,DSCT,0.086724,ASASSN,20,20,0.18201041221618652,0.9835412231842453
ZTF18aagrcwn,DSCT,0.06376,LINEAR,20,20,0.18001008033752441,3.386143411490265
ZTF18aaapqva,DSCT,0.1370743,ASASSN,20,20,0.18601083755493164,0.15891521356393812
ZTF17aaapvwr,DSCT,0.153712,ASASSN,20,20,0.17900991439819336,0.06549147823779708
ZTF18aagwibu,DSCT,0.051296,LINEAR,20,20,0.18401050567626953,0.07346521109561109
ZTF18aaadyuy,DSCT,0.0642803,ASASSN,20,20,0.19701147079467773,0.9513188141730686
ZTF18achdmdu,DSCT,0.0764105,CRTSnorth,20,20,0.17901039123535156,0.0764102621709165
ZTF18aagshwi,DSCT,0.047329,LINEAR,20,20,0.18501067161560059,12.936182227252985
ZTF18aabfjvi,DSCT,0.094076,ASASSN,20,20,0.17901015281677246,0.7922706678386338
ZTF18abtgxau,DSCT,0.084427,ASASSN,20,20,0.18601083755493164,1.50717216083347
ZTF17aaaoqxy,DSCT,0.083026,ASASSN,20,20,0.1890106201171875,0.08302636609732733
ZTF17aaanppz,DSCT,0.165872,ASASSN,20,20,0.18601059913635254,0.16586837497436188
ZTF18aaabbjd,DSCT,0.083639,ASASSN,20,20,0.18601059913635254,0.08364105188732912
ZTF18aagtpha,DSCT,0.054691,ASASSN,20,20,0.2540144920349121,0.14716949073255142
ZTF18aaavypu,DSCT,0.075598,LINEAR,20,20,0.17901039123535156,0.08179772040799914
ZTF17aabgkqu,DSCT,0.09968,ASASSN,20,20,0.18301033973693848,0.12454840885322385
ZTF17aaasayx,DSCT,0.212454,CRTSnorth,20,20,0.18301010131835938,0.20518916022889536
ZTF18abxximi,DSCT,0.119546,ASASSN,20,20,0.17901015281677246,0.31693184218945364
ZTF18abpxkwt,DSCT,0.122059,ASASSN,20,20,0.17901015281677246,0.1087447200860384
ZTF17aaaowow,DSCT,0.10467,ASASSN,20,20,0.18001008033752441,1.7309376441799982
ZTF17aaahzsv,DSCT,0.115933,ASASSN,20,20,0.18201041221618652,0.13113795764880756
ZTF18acqlquj,DSCT,0.065224,ASASSN,20,20,0.18301057815551758,0.7583666715392594
ZTF18abktxxa,DSCT,0.105504,CRTSnorth,20,20,0.18001031875610352,0.11794825651179439
ZTF17aadkesv,DSCT,0.149083,CRTSnorth,20,20,0.18201017379760742,0.14908444211112948
ZTF18abmeeiu,DSCT,0.1603823,ASASSN,20,20,0.19001102447509766,0.10821316238615457
ZTF18aaaatwk,DSCT,0.11137,CRTSnorth,20,20,0.18801069259643555,0.19868423205539795
ZTF18aazucqa,DSCT,0.07672,ASASSN,20,20,0.18801069259643555,0.8400351798729445
ZTF18aczddkm,DSCT,0.0874978,ASASSN,20,20,0.1890108585357666,0.08749888167695903
ZTF18aaaculo,DSCT,0.0855217,CRTSnorth,20,20,0.18201017379760742,0.12301915262620908
ZTF17aabvfgr,DSCT,0.0785406,ASASSN,20,20,0.18201041221618652,0.09322488305717958
ZTF18aaumdyv,DSCT,0.1802756,ASASSN,20,20,0.18301057815551758,0.19682352927085886
ZTF18aaimwxq,DSCT,0.0600585,CRTSnorth,20,20,0.2020115852355957,0.05664588966808452
ZTF18aaxumpp,DSCT,0.160794,ASASSN,20,20,0.17901039123535156,0.12162271088759556
ZTF18acyefot,DSCT,0.053153,LINEAR,20,20,0.18101048469543457,24.08304578136047
ZTF18achnnnu,DSCT,0.1137468,ASASSN,20,20,0.18101048469543457,1.7651994708871268
ZTF17aaailzk,DSCT,0.103086,ASASSN,20,20,0.18501043319702148,0.10308677048566377
ZTF17aaagyqw,DSCT,0.212454,CRTSnorth,20,20,0.18601059913635254,0.2699563785406327
ZTF18acetjae,DSCT,0.083944,CRTSnorth,20,20,0.24501395225524902,0.07742669759376686
ZTF18acryhdc,DSCT,0.072336,CRTSnorth,20,20,0.19201111793518066,0.9676488724706381
ZTF18aaxnbix,DSCT,0.105169,ASASSN,20,20,0.18001031875610352,0.13322922001914408
ZTF18acvkant,DSCT,0.067651,CRTSnorth,20,20,0.18001031875610352,0.06335246665449747
ZTF18acaxxhf,DSCT,0.183123,ASASSN,20,20,0.18201041221618652,0.22431395298247903
ZTF17aabvufw,DSCT,0.115933,ASASSN,20,20,0.18101048469543457,0.13117898795910596
ZTF18adbagci,DSCT,0.167561,CRTSnorth,20,20,0.18201041221618652,0.16756306188375136
ZTF18aawbmym,DSCT,0.1267725,ASASSN,20,20,0.1870107650756836,0.11247202564115066
ZTF18acqowiw,DSCT,0.0882718,CRTSnorth,20,20,0.19001102447509766,0.07501119144507605
ZTF18abmkaka,DSCT,0.203891,CRTSnorth,20,20,0.19001054763793945,3.302295040453227
ZTF18aazvmcl,DSCT,0.172874,ASASSN,20,20,0.18601059913635254,0.17286875902919158
ZTF17aaarvca,DSCT,0.100421,ASASSN,20,20,0.18001031875610352,0.614207033248496
ZTF18abakhkq,DSCT,0.1623235,ASASSN,20,20,0.1890108585357666,0.16232707582180528
ZTF18aaahyua,DSCT,0.086365,LINEAR,20,20,0.18601059913635254,0.079481666829351
ZTF18abmougu,DSCT,0.137671,CRTSnorth,20,20,0.18501067161560059,0.5053178593414112
ZTF18abccnjp,DSCT,0.107721,CRTSnorth,20,20,0.19001102447509766,0.10772069691870499
ZTF18acxhvvr,DSCT,0.056976,ASASSN,20,20,0.1980113983154297,0.25476591185342906
ZTF18aaadqto,DSCT,0.120765,CRTSnorth,20,20,0.17901015281677246,66.83083369544973
ZTF18aabfdge,DSCT,0.0998622,CRTSnorth,20,20,0.18301057815551758,0.09986553259516193
ZTF18aaimxgk,DSCT,0.180828,CRTSnorth,20,20,0.19401097297668457,0.18083735989054667
ZTF19acarqbe,DSCT,0.07849199999999999,LINEAR,20,20,0.18101048469543457,0.09313501047715562
ZTF18acuxqzu,DSCT,0.1627181,ASASSN,20,20,0.1870107650756836,0.2413721138560464
ZTF18aaimwjx,DSCT,0.093361,ASASSN,20,20,0.18101048469543457,0.09336104271319957
ZTF18acqsqnu,DSCT,0.065025,LINEAR,20,20,0.2020113468170166,0.06205000708517083
ZTF18aagwgso,DSCT,0.122219,CRTSnorth,20,20,0.1890106201171875,5.589031924730352
