oid,classALeRCE,period,source,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time,MHAOV_T
ZTF18acaxxhf,DSCT,0.183123,ASASSN,30,30,0.4430255889892578,0.22431395298247903
ZTF17aabvufw,DSCT,0.115933,ASASSN,30,30,0.3800220489501953,0.13118582884047061
ZTF18adbagci,DSCT,0.167561,CRTSnorth,30,30,0.44602537155151367,0.16755867401801666
ZTF18aawbmym,DSCT,0.1267725,ASASSN,30,30,0.3370194435119629,0.11247494344290712
ZTF18acqowiw,DSCT,0.0882718,CRTSnorth,30,30,0.3410196304321289,0.09684586802165851
ZTF18abmkaka,DSCT,0.203891,CRTSnorth,30,30,0.36802101135253906,0.25628441339558966
ZTF18aazvmcl,DSCT,0.172874,ASASSN,30,30,0.3170182704925537,0.17286875902919158
ZTF17aaarvca,DSCT,0.100421,ASASSN,30,30,0.31201791763305664,0.1004215002579023
ZTF18abakhkq,DSCT,0.1623235,ASASSN,30,30,0.3220183849334717,0.05684259720987238
ZTF18aaahyua,DSCT,0.086365,LINEAR,30,30,0.31801819801330566,0.079481666829351
ZTF18abmougu,DSCT,0.137671,CRTSnorth,30,30,0.31201791763305664,0.5448376580811608
ZTF18abccnjp,DSCT,0.107721,CRTSnorth,30,30,0.3840219974517822,0.12076980977173976
ZTF18acxhvvr,DSCT,0.056976,ASASSN,30,30,0.28401613235473633,0.05570009294658799
ZTF18aaadqto,DSCT,0.120765,CRTSnorth,30,30,0.29001665115356445,0.13739404785775036
ZTF18aabfdge,DSCT,0.0998622,CRTSnorth,30,30,0.2950167655944824,0.09986553259516193
ZTF18aaimxgk,DSCT,0.180828,CRTSnorth,30,30,0.29001641273498535,0.18083735989054667
ZTF19acarqbe,DSCT,0.07849199999999999,LINEAR,30,30,0.2890164852142334,0.09313501047715562
ZTF18acuxqzu,DSCT,0.1627181,ASASSN,30,30,0.2980170249938965,0.24146648949519794
ZTF18aaimwjx,DSCT,0.093361,ASASSN,30,30,0.3320190906524658,0.09336104271319957
ZTF18acqsqnu,DSCT,0.065025,LINEAR,30,30,0.5080292224884033,0.2531442164093195
ZTF18aagwgso,DSCT,0.122219,CRTSnorth,30,30,0.49002790451049805,0.10887234767109849
