oid,candoid,mjd,fid,magpsf,sigmapsf,magpsf_corr,sigmapsf_corr_ext
ZTF17aaafibe,1522144056215010019,59276.14405089989,2,17.603554,0.051461436,17.656237,0.05402007
ZTF18acpvmit,1562191482415010048,59316.19148149993,1,16.29401,0.06507994,14.718577,0.01525015
ZTF18acpvmit,1562156232415010050,59316.15623839991,2,16.35772,0.06930497,13.9402485,0.007477838
ZTF18acpvmit,1560155082415015027,59314.15508100018,2,17.681032,0.09572733,13.798186,0.0026785373
ZTF18acpvmit,1558191652415015009,59312.19165509986,1,17.07218,0.06274866,14.393737,0.0053238696
ZTF18acpvmit,1552154212415010064,59306.15421300009,1,16.148645,0.040847555,14.755652,0.011323189
ZTF18acpvmit,1549150742415015021,59303.15074069984,2,17.314865,0.062109724,13.786069,0.0024079154
ZTF18acpvmit,1547191042415010038,59301.191041700076,1,16.756428,0.062612675,14.633742,0.008863147
ZTF18acpvmit,1547148722415010027,59301.14872690011,2,15.548031,0.04657555,14.07849,0.012032112
ZTF18acpvmit,1542148532415010045,59296.14853010001,2,15.805651,0.043302547,14.020804,0.008367102
ZTF18acpvmit,1538191192415010034,59292.191192099825,2,15.669782,0.033279695,14.049138,0.007480347
ZTF18acpvmit,1538148072415010054,59292.14807870006,1,16.690804,0.08030104,14.64336,0.012182711
ZTF18acpvmit,1521259092415010039,59275.25909719989,2,16.78626,0.13099253,13.902701,0.00920074
ZTF18acpvmit,1521150192415010047,59275.15019680001,1,17.460733,0.11299062,14.562761,0.0078316545
ZTF18acpvmit,1519189832415010044,59273.18983800011,2,16.752993,0.0836968,13.905077,0.006074946
ZTF18acpvmit,1515213962415015010,59269.21396989981,1,16.850746,0.05649405,14.373095,0.0057668937
ZTF18acpvmit,1509254652415010055,59263.25465280004,1,16.478758,0.05442788,14.6794815,0.01037793
ZTF18acpvmit,1509210902415010045,59263.21090279985,2,15.526528,0.03317124,14.084115,0.008786107
ZTF18acpvmit,1502210272415010042,59256.21027779998,2,16.916885,0.122525066,13.894091,0.0075701964
ZTF18acpvmit,1500243402415010087,59254.24340280006,1,17.29195,0.08679164,14.575493,0.0071104146
ZTF18acpvmit,1498209832415015024,59252.209838000126,2,17.334988,0.16613169,13.786842,0.00632695
ZTF18acpvmit,1496291742415015003,59250.29174769996,1,16.50623,0.060891476,14.332476,0.008223468
ZTF18acpvmit,1496213712415015029,59250.213715299964,2,16.17776,0.06431007,13.710864,0.0066301143
ZTF18acpvmit,1496213712415015031,59250.213715299964,2,16.064928,0.020850176,13.698674,0.0023583507
ZTF18acpvmit,1494353262415015026,59248.35326390015,1,16.854078,0.06739388,14.373434,0.0068606096
ZTF18acpvmit,736209792415010019,58490.20979169989,2,16.508812,0.081679046,13.925136,0.007562057
ZTF18acpvmit,1466294052415010058,59220.2940508998,2,15.589869,0.03618901,14.06794,0.008908509
ZTF18acpvmit,1121172212415015032,58875.17221060023,1,17.007824,0.044965226,14.388126,0.0040271496
ZTF18acpvmit,1139251802415010049,58893.25180559978,2,15.500084,0.045855097,14.0912285,0.012526958
ZTF18acpvmit,1010507342415010072,58764.50734949997,1,16.820984,0.031132028,14.624907,0.0041188532
ZTF18acpvmit,750259942415010013,58504.25994209992,2,15.434573,0.028402006,14.109835,0.008384048
ZTF18acpvmit,1476274172415010037,59230.274178199936,2,16.415075,0.053245183,13.9342375,0.005419324
ZTF18acpvmit,756235872415015018,58510.23587960005,2,15.698842,0.069761775,13.650515,0.010575151
ZTF18acpvmit,1036481312415015020,58790.481319400016,2,16.284359,0.027224839,13.721383,0.0025690638
ZTF18acpvmit,1002456532415015015,58756.45653939992,1,16.707949,0.05368685,14.357626,0.006162245
ZTF18acpvmit,1370460102415010022,59124.46010420006,2,16.2666,0.173503,13.950554,0.020553645
ZTF18acpvmit,1118275012415010049,58872.275011599995,2,17.05899,0.1183629,13.885892,0.006367608
ZTF18acpvmit,1444422192415015023,59198.42219909979,2,15.857336,0.04173221,13.673102,0.0055818483
ZTF18acpvmit,1016480922415015014,58770.48092589993,2,16.228277,0.030210838,13.715965,0.0029870188
ZTF18acpvmit,768229212415015017,58522.22921299981,2,16.354025,0.027432216,13.727769,0.0024420728
ZTF18acpvmit,1476316402415010068,59230.316400500014,1,16.483482,0.048221562,14.678582,0.009147056
ZTF18acpvmit,1045442782415015008,58799.4427894,2,15.966322,0.0538759,13.687061,0.0066022263
ZTF18acpvmit,1396481272415015021,59150.48127309978,2,16.193521,0.060456447,13.712479,0.0061521307
ZTF18acpvmit,806123472415015031,58560.123472199775,2,15.983,0.052843,13.689093,0.006388877
ZTF18acpvmit,1415406942415015024,59169.406944400165,2,15.770189,0.015377484,13.661034,0.0022040573
ZTF18acpvmit,808126402415015015,58562.12640050007,2,16.774014,0.07768818,13.759226,0.004835485
ZTF18acpvmit,1145231652415015021,58899.231655099895,2,15.862466,0.049104102,13.673787,0.0065410337
ZTF18acpvmit,785214052415015016,58539.21405090019,1,16.389816,0.0494336,14.316006,0.00731978
ZTF18acpvmit,1139251802415010048,58893.25180559978,2,15.480795,0.010732531,14.096559,0.002999215
ZTF18acpvmit,739249642415015023,58493.24964120006,1,17.435902,0.10147929,14.420281,0.0063114543
ZTF18acpvmit,689320092415015004,58443.32009259984,1,16.889212,0.071430445,14.376959,0.0070628873
ZTF18acpvmit,1449340012415015009,59203.34001159994,1,17.847944,0.13950944,14.441819,0.006055548
ZTF18acpvmit,1187129712415010032,58941.12971059978,1,16.309631,0.043024253,14.71495,0.009904682
ZTF18acpvmit,1058309202415010031,58812.309201399796,2,15.62564,0.07071534,14.059312,0.016710224
ZTF18acpvmit,741275322415010011,58495.27532410016,2,16.624918,0.066917524,13.9149885,0.005515285
ZTF18acpvmit,1381459892415015013,59135.45989579987,1,17.460709,0.12675132,14.421808,0.0077160015
