oid,candoid,mjd,fid,magpsf,sigmapsf,magpsf_corr,sigmapsf_corr_ext
ZTF18aabfdge,1658462174615010003,59412.46217590012,1,17.204159,0.07663298,15.332158,0.013665184
ZTF18aabfdge,1628466794615015002,59382.46679400001,2,18.1103,0.14960912,14.961558,0.00823117
ZTF18aabfdge,1625468714615015003,59379.46871529985,2,17.793362,0.10363969,14.941496,0.0074951425
ZTF18aabfdge,1625462814615015004,59379.462812500075,2,17.330593,0.07952452,14.900548,0.008481699
ZTF18aabfdge,1625460854615015004,59379.46085650008,2,17.229301,0.07882566,14.889283,0.009133983
ZTF18aabfdge,1624469084615015008,59378.46908560023,2,17.464731,0.09351582,14.91409,0.008925417
ZTF18aabfdge,1624467114615015005,59378.4671180998,2,17.362053,0.0659093,14.90386,0.0068496675
ZTF18aabfdge,1624465154615015005,59378.46515050018,2,17.21617,0.042518727,14.8877535,0.0049798214
ZTF18aabfdge,1624465154615015004,59378.46515050018,2,17.353033,0.07046164,14.902919,0.007377464
ZTF18aabfdge,1624463194615015003,59378.46319440007,2,17.064714,0.036404468,14.868883,0.0048175035
ZTF18aabfdge,1624463194615015004,59378.46319440007,2,17.123114,0.07294003,14.876433,0.009210722
ZTF18aabfdge,1624461224615015003,59378.46122690011,2,17.084402,0.06169581,14.871468,0.008036777
ZTF18aabfdge,1622464153515015003,59376.46415509982,2,17.249928,0.07217014,14.911124,0.008372133
ZTF18aabfdge,1622462153515015002,59376.46215280006,2,17.09662,0.053644016,14.892189,0.007042852
ZTF18aabfdge,1622460133515015003,59376.460138900205,2,16.965406,0.055098224,14.87403,0.008027627
ZTF18aabfdge,1621467683515015001,59375.46768519981,2,17.407475,0.06696256,14.928271,0.0068257535
ZTF18aabfdge,1621461663515015003,59375.461666699965,2,17.04469,0.058366362,14.885227,0.007986894
ZTF18aabfdge,1621463683515015001,59375.463680599816,2,17.208529,0.06619741,14.9062395,0.007941919
ZTF18aabfdge,1620464563515015017,59374.464560199995,2,17.03945,0.087731935,14.884509,0.012055394
ZTF18aabfdge,1619471384615015006,59373.47138890019,2,17.18285,0.064430825,14.883798,0.0077530527
ZTF18aabfdge,1619467483515015000,59373.46748840017,2,17.2386,0.071716,14.909803,0.008396489
ZTF18aabfdge,1619465523515015004,59373.46552080009,2,17.0521,0.053568,14.886238,0.0072872075
ZTF18aabfdge,1619463543515015001,59373.46354170004,2,17.0839,0.0597,14.890511,0.0079180505
ZTF18aabfdge,1619461583515015001,59373.46158559993,2,17.0016,0.051123,14.87923,0.007238822
ZTF18aabfdge,1619469453515015002,59373.46945599979,2,17.213982,0.09691699,14.906893,0.011576153
ZTF18aabfdge,1617474694615015003,59371.474699100014,2,17.412783,0.103745386,14.909023,0.010338676
ZTF18aabfdge,1617470004615015005,59371.470000000205,2,17.256897,0.1233373,14.892445,0.013973772
ZTF18aabfdge,1617468073515015000,59371.468078699894,2,17.34043,0.10182089,14.921244,0.010968893
ZTF18aabfdge,1617464253515015004,59371.464259299915,2,17.268114,0.068458654,14.9132185,0.007824741
ZTF18aabfdge,1617466163515015002,59371.46616900014,2,17.243612,0.073683806,14.91039,0.008591776
ZTF18aabfdge,1617462333515015003,59371.46233800007,2,17.046972,0.049690884,14.88554,0.006787403
ZTF18aabfdge,1617460413515015002,59371.460416700225,2,17.231853,0.06868051,14.909012,0.008085313
ZTF18aabfdge,1616479504615015001,59370.4795022998,2,17.244764,0.082699694,14.891064,0.009462886
ZTF18aabfdge,1616474804615015000,59370.47480319999,2,17.11812,0.097015366,14.875801,0.01230022
ZTF18aabfdge,1616472444615015003,59370.472442099825,2,17.032227,0.09470481,14.864528,0.012861521
ZTF18aabfdge,1615479934615015000,59369.47993060015,2,17.0997,0.127863,14.873448,0.016452955
ZTF18aabfdge,1616470094615015001,59370.47009260021,2,16.907774,0.03986296,14.8467655,0.005972636
ZTF18aabfdge,1616468143515015000,59370.46814810019,2,16.561913,0.11946328,14.805067,0.023686253
ZTF18aabfdge,1616466193515015004,59370.4661921002,2,17.052023,0.11386335,14.886229,0.015490521
ZTF18aabfdge,1616464223515015000,59370.464224500116,2,16.840525,0.10206097,14.854917,0.016391423
ZTF18aabfdge,1616462263515015001,59370.46226850012,2,16.796509,0.06676575,14.847727,0.01109279
ZTF18aabfdge,1616460313515015000,59370.46031250013,2,16.798565,0.08537985,14.848068,0.014163042
ZTF18aabfdge,1615475214615015003,59369.47521989979,2,16.935743,0.08184641,14.85091,0.011996827
ZTF18aabfdge,1615472874615015002,59369.472870400175,2,17.021095,0.06087802,14.8630085,0.008341151
ZTF18aabfdge,1615470504615015002,59369.47050930001,2,16.939022,0.06578116,14.85139,0.009617203
ZTF18aabfdge,1614482014615015002,59368.48201389983,2,17.498196,0.09252048,14.917239,0.008587277
ZTF18aabfdge,1614479604615015002,59368.479606499895,2,17.405865,0.12286632,14.908332,0.012314579
ZTF18aabfdge,1614474784615015002,59368.47478009993,2,17.03304,0.054924563,14.864637,0.007454286
ZTF18aabfdge,1614472374615015002,59368.472372699995,2,16.960772,0.06775754,14.854543,0.009737919
ZTF18aabfdge,1613482044615015002,59367.48204859998,2,17.54286,0.12229383,14.9213085,0.010934124
ZTF18aabfdge,1613479624615015004,59367.479629599955,2,17.136955,0.0773455,14.878171,0.00965876
ZTF18aabfdge,1613477224615015002,59367.47722220002,2,16.98477,0.09443376,14.85796,0.0133169
ZTF18aabfdge,1613472404615015003,59367.47240740014,2,16.736692,0.06258938,14.819351,0.010704446
ZTF18aabfdge,1612477634615015003,59366.477638899814,2,16.9778,0.13509,14.856974,0.01915546
ZTF18aabfdge,1613474814615015001,59367.47481480008,2,17.035875,0.07250807,14.865022,0.009818498
ZTF18aabfdge,1612479053515015000,59366.479050899856,2,17.157524,0.079359315,14.899993,0.009921682
ZTF18aabfdge,1612474283515015001,59366.47428240022,2,17.098072,0.08165289,14.892379,0.010707656
ZTF18aabfdge,1612475254615015002,59366.475254599936,2,16.984056,0.067998044,14.857859,0.009594389
ZTF18aabfdge,1611481583515015000,59365.48158559995,2,16.792904,0.09606789,14.847127,0.016005432
ZTF18aabfdge,1611480164615015000,59365.48016199982,2,16.899218,0.04594088,14.845479,0.0069295308
ZTF18aabfdge,1611479203515015002,59365.47920140019,2,16.885624,0.080254965,14.862035,0.012446188
ZTF18aabfdge,1611477784615015000,59365.477789400145,2,16.736242,0.06646214,14.819274,0.011370697
ZTF18aabfdge,1611476813515015000,59365.47681709984,2,16.832806,0.048655804,14.853674,0.007861073
ZTF18aabfdge,1611475394615015002,59365.47539350018,2,16.639025,0.06650165,14.802012,0.012246937
ZTF18aabfdge,1611473004615015035,59365.47300929995,2,16.72753,0.040515725,14.817779,0.0069778766
ZTF18aabfdge,1611474433515015001,59365.47443290008,2,16.719545,0.060946938,14.834556,0.010738805
ZTF18aabfdge,1611472043515015001,59365.472048600204,2,16.650652,0.05479501,14.822095,0.010169935
ZTF18aabfdge,1610482173515015001,59364.482175900135,2,17.179153,0.059367098,14.902674,0.0072937985
ZTF18aabfdge,1610479823515015001,59364.47982640006,2,17.08116,0.093773656,14.890146,0.01246452
ZTF18aabfdge,1610478404615015001,59364.47840279993,2,16.985443,0.075509265,14.858054,0.010642526
ZTF18aabfdge,1610472763515015006,59364.47276620008,2,16.8025,0.065869,14.84872,0.0108935395
ZTF18aabfdge,1610475113515015032,59364.47511570016,2,16.9268,0.101099,14.8683195,0.015182898
ZTF18aabfdge,1610477463515015000,59364.47746529989,2,17.08437,0.08370132,14.890573,0.0110972
ZTF18aabfdge,1610476054615015000,59364.4760532002,2,16.980375,0.07660787,14.857339,0.0108407345
ZTF18aabfdge,1610471344615015000,59364.47134259995,2,16.764,0.098617,14.823974,0.016517378
